group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
long,prompt_1,run_3,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_2/run_20260417_165859,ok
long,prompt_1,run_3,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_3/run_20260417_170225,ok
long,prompt_1,run_3,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_1/run_20260417_162514,skipped_existing
long,prompt_1,run_3,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_2/run_20260417_170551,ok
long,prompt_1,run_3,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_3/run_20260417_170917,ok
long,prompt_2,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_1/run_20260417_171243,ok
long,prompt_2,run_1,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_2/run_20260417_171608,ok
long,prompt_2,run_1,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_3/run_20260417_171933,ok
long,prompt_2,run_1,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_1/run_20260417_163347,skipped_existing
long,prompt_2,run_1,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_2/run_20260417_172258,ok
long,prompt_2,run_1,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_3/run_20260417_172623,ok
long,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_1/run_20260417_172947,ok
long,prompt_2,run_2,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_2/run_20260417_173312,ok
long,prompt_2,run_2,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_3/run_20260417_173637,ok
long,prompt_2,run_2,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_1/run_20260417_174003,ok
long,prompt_2,run_2,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_2/run_20260417_174329,ok
long,prompt_2,run_2,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_3/run_20260417_174655,ok
long,prompt_2,run_3,,,,,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_3,,skipped_missing
long,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_71.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_1/run_20260417_175021,ok
long,prompt_3,run_1,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_71.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_2/run_20260417_175347,ok
long,prompt_3,run_1,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_71.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/spread/trial_3/run_20260417_175713,ok
long,prompt_3,run_1,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_71.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_3/run_1/middle_circle/trial_1/run_20260417_180039,ok
long,prompt_1,run_1,,,,,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_1,,skipped_missing
long,prompt_1,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_1/run_20260417_163825,skipped_existing
long,prompt_1,run_2,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_2/run_20260417_164151,skipped_existing
long,prompt_1,run_2,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/spread/trial_3/run_20260417_164517,skipped_existing
long,prompt_1,run_2,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_1/run_20260417_161950,skipped_existing
long,prompt_1,run_2,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_2/run_20260417_164842,skipped_existing
long,prompt_1,run_2,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_67.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_2/middle_circle/trial_3/run_20260417_165208,skipped_existing
long,prompt_1,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_1/run_20260417_165534,skipped_existing
long,prompt_1,run_3,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_2/run_20260417_165859,skipped_existing
long,prompt_1,run_3,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/spread/trial_3/run_20260417_170225,skipped_existing
long,prompt_1,run_3,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_1/run_20260417_162514,skipped_existing
long,prompt_1,run_3,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_2/run_20260417_170551,skipped_existing
long,prompt_1,run_3,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_68.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_1/run_3/middle_circle/trial_3/run_20260417_170917,skipped_existing
long,prompt_2,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_1/run_20260417_171243,skipped_existing
long,prompt_2,run_1,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_2/run_20260417_171608,skipped_existing
long,prompt_2,run_1,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/spread/trial_3/run_20260417_171933,skipped_existing
long,prompt_2,run_1,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_1/run_20260417_163347,skipped_existing
long,prompt_2,run_1,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_2/run_20260417_172258,skipped_existing
long,prompt_2,run_1,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/explore_sup_gpt_long_2_run_1_69.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_1/middle_circle/trial_3/run_20260417_172623,skipped_existing
long,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_1/run_20260417_172947,skipped_existing
long,prompt_2,run_2,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_2/run_20260417_173312,skipped_existing
long,prompt_2,run_2,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/spread/trial_3/run_20260417_173637,skipped_existing
long,prompt_2,run_2,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_70.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_2/run_2/middle_circle/trial_1/run_20260417_174003,skipped_existing
